name,street,city,state,zip,x,y,website,facebook,twitter,email,phone,fmid,operation id,data_source,current_ww_vendor,compared
4P FOODS,PO BOX 106,Elkwood,Virginia,22718.0,,,http://www.4pfoods.com,www.facebook.com/4pfoods,www.twitter.com/4pfoods,tom@4pfoods.com,7037326664,,,FoodHub,NO,true
Alderson Community Food Hub,109 Cherry Ave (Rt. 12),Alderson,West Virginia,24910.0,,,http://www.aldersonfoodhub.org/index.html,https://www.facebook.com/aldersonfood/?fref=ts,,director@aldersonfoodhub.org,304-445-7893,,,FoodHub,NO,true
Appalachian Food Works,618 E BEAVER AVE,STATE COLLEGE,Pennsylvania,16801.0,,,http://www.appalachianfoodworks.org,facebook.com/appfoodworks,,travis@appfoodworks.org,8149339643,,,FoodHub,NO,true
Appalachian Harvest, P.O. Box 475,DUFFIELD,Virginia,24244.0,,,http://www.asdevelop.org, https://www.facebook.com/livingbetterlocally,https://twitter.com/asdevelop1,ahmrkt@yahoo.com,276-608-8547,,,FoodHub,NO,true
Arcadia's Mobile Market,9000 Richmond Highway,Alexandria,Virginia,22309.0,,,,https://www.facebook.com/arcadiacenter,https://twitter.com/ArcadiaFood,info@arcadiafood.org,507-269-5597,,,FoodHub,NO,true
Berkshire Organics Market and Delivery,813 Dalton Division Rd.,Dalton,Massachusetts,1226.0,,,http://www.berkshireorganics.com,https://www.facebook.com/berkshireorganics?fref=ts,,brian@berkshireorganics.com,413-442-0888,,,FoodHub,NO,true
Blue Ridge Local,PO Box 28,Elkwood,Virginia,22718.0,,,http://www.blueridgeproduce.net,https://www.facebook.com/pages/Blue-Ridge-Produce-Company/194006207298881,,mark@blueridgeproduce.net,540-829-7223,,,FoodHub,NO,true
Boston Organics,"50 Terminal Street, Building 2, Suite 100",Charlestown,Massachusetts,2129.0,,,http://www.bostonorganics.com/,https://www.facebook.com/bostonorganics,https://twitter.com/BostonOrganics,Jeff@bostonorganics.com,6172421700,,,FoodHub,NO,true
Catskills Food Hub,92 Commerce Drive,Liberty,New York,12754.0,,,http://www.catskillsfoodhub.org,,,info@catskillsfoodhub.org,8458073735,,,FoodHub,NO,true
Chesapeake Farm to Table,16813 Yeoho Road,Sparks Glencoe,Maryland,21152.0,,,http://www.chesapeakefarmtotable.org/,https://www.facebook.com/chesapeakefarmtotable/,,heather@chesapeakefarmtotable.com,4433006616,,,FoodHub,NO,true
Chesapeake Harvest,"101 Marlboro Ave, Ste 53",Easton,Maryland,21601.0,,,http://www.chesapeakeharvest.com,chesapeake harvest,@chesharvest,info@chesapeakeharvest.com,410-829-4052,,,FoodHub,NO,true
Clarion River Organics,824 Whitmer Road,Sligo,Pennsylvania,16255.0,,,http://www.clarionriverorganics.com,https://www.facebook.com/ClarionRiverOrganics?fref=ts,,Zeb@ClarionRiverOrganics.com,814-205-6060,,,FoodHub,NO,true
Coastal Farms,13199 Poor House Road,Windsor,Virginia,23487.0,,,https://coastalfarms.luluslocalfood.com/,https://www.facebook.com/Coastalfarms.VA,https://twitter.com/coastalfarms,coastalfarms@rocketmail.com,757-416-8788,,,FoodHub,NO,true
Community Farm Institute,14 Federal Street,Nantucket,Massachusetts,2554.0,,,http://www.sustainablenantucket.org/,https://www.facebook.com/search/str/sustainable+nantucket+community+farm+institute/keywords_top,,market@sustainablenantucket.org,5082283399,,,FoodHub,NO,true
Corbin Hill Food Project,119 West 120th Street,New York,New York,10027.0,,,,https://www.facebook.com/CorbinHillRoadFarm,https://twitter.com/corbinhillfarm,info@corbinhillfarm.com,718-578-3610,,,FoodHub,NO,true
coulter farms,964 price rd,honey grove,Pennsylvania,17035.0,,,http://www.coulterfarms.net,,,kinleyc@centurylink.net,7177341072,,,FoodHub,NO,true
CropCircle Kitchen,196 quincy st,Dorchester,Massachusetts,2121.0,,,,,,brad@cropcirclekitchen.org,617-522-7900,,,FoodHub,NO,true
"CT Farm Fresh Express, LLC","24 Mount Parnassus Road, Unit 15",East Haddam,Connecticut,6423.0,,,http://www.ctfarmfreshstore.com/,CT Farm Fresh Express,https://twitter.com/ctfarmfresh,ctffe@me.com,8608738760,,,FoodHub,NO,true
DC Central Kitchen,425 2nd St. NW,Washington,District of Columbia,20001.0,,,http://www.dccentralkitchen.org,https://www.facebook.com/dccentralkitchen?fref=ts,https://twitter.com/dcck/,abachman@dccentralkitchen.org,202-400-2806,,,FoodHub,NO,true
Delaware Bounty,5 1/2 Main Street Suite 3,Delhi,New York,13753.0,,,http://www.delawarebounty.com/,https://www.facebook.com/pages/Delaware-Bounty-Fresh-Local-Food/726223644139439,,mk129@cornell.edu,607-865-6531,,,FoodHub,NO,true
Delivered Fresh,231 Windstone Lane,East Smithfield,Pennsylvania,16914.0,,,http://www.DeliveredFresh.Store,DeliveredFresh,,Dnowacoski@gmail.com,5705964470,,,FoodHub,NO,true
"EcoFriendly Foods, LLC",3397 Stony Fork Road,Moneta,Virginia,24121.0,,,http://ecofriendly.com/,https://www.facebook.com/EcofriendlyFoods,,letsmeat@ecofriendly.com,,,,FoodHub,NO,true
Fair Food Farmstand,1315 Walnut St. Suite 532,Philadelphia,Pennsylvania,19107.0,,,http://www.fairfoodphilly.org/,https://www.facebook.com/fairfoodphilly,,info@fairfoodphilly.org,215-386-5211,,,FoodHub,NO,true
FARM FRESH,571 AUSTIN PLACE,BRONX,New York,10455.0,,,http://www.FARMFRESHNY.COM,,,SALES@FARMFRESHNY.COM,914-584-3028,,,FoodHub,NO,true
Farm Table,202 Siena Lane,Glen Allen,Virginia,23059.0,,,http://www.thefarmtable.org,https://www.facebook.com/TFTRVA,,kat@thefarmtable.org,8049772752,,,FoodHub,NO,true
Farmshed Harvest Food Hub,PO Box 363,Syracuse,New York,13201.0,,,http://www.farmshedharvest.com,www.facebook.com/farmshedharvest/,,neil@farmshedharvest.com,315-560-1580,,,FoodHub,NO,true
Field Goods,742 Schoharie Turnpike,Athens,New York,12015.0,,,http://www.field-goods.com,https://www.facebook.com/fieldgoodsfans,,donna@field-goods.com,5189451990,,,FoodHub,NO,true
Foodlink Food Hub,1999 Mt Read Boulevard,Rochester,New York,14615.0,,,http://www.foodlinkny.org,https://www.facebook.com/FoodlinkNY,,mgruber@foodlinkny.org,585 328 3380,,,FoodHub,NO,true
From the Farmer,5204 Sunnyside Ave,Beltsville,Maryland,20705.0,,,http://www.fromthefarmer.com/,http://www.facebook.com/FromtheFarmer,http://www.twitter.com/FromtheFarmer,jason@fromthefarmer.com,303-941-3183,,,FoodHub,NO,true
"Garrett Growers Cooperative, Inc.","1916 MARYLAND HWY, Suite A",Oakland,Maryland,21550.0,,,http://www.garrettgrowers.com,https://www.facebook.com/GarrettGrowers/,,garrettgrowers@gmail.com,240-321-9636,,,FoodHub,NO,true
Good Food - Good People (Local Retail and Wholesale Food Distribution),320 Fork Dr.,Floyd,Virginia,24091.0,,,,https://www.facebook.com/GoodFoodGoodPeople?ref=hl,,gfgpoffice@swva.net,5407454347,,,FoodHub,NO,true
Greenmarket Co.,"100 Gold Street, Suite 3300",New York,New York,10038.0,,,,,,oblanchflower@grownyc.org,212-341-0476,,,FoodHub,NO,true
Happy Valley Meat Company ,463 Lincoln Place No 224,Brooklyn ,New York,11238.0,,,http://happyvalleymeat.com/,https://www.facebook.com/HappyValleyMeats,https://twitter.com/happyvalleymeat,meat@happyvalleymeat.com,732-241-2922,,,FoodHub,NO,true
"Headwater Foods, Inc",PO Box 10148,Rochester,New York,14610.0,,,http://thegoodfoodcollective.com/,https://www.facebook.com/TheGoodFoodCollective,,info@thegoodfoodcollective.com,585-474-6531,,,FoodHub,NO,true
Highland Market,"737 William Ave, Suite 3",Davis,West Virginia,26260.0,,,http://www.phffi.org/highland-market/,https://www.facebook.com/Potomac-Highlands-Food-and-Farm-461480833910804/,,info@phffi.org,304.259.5388,,,FoodHub,NO,true
Hometown Harvest,"4635 Wedgewood Blvd, Ste 101",Frederick,Maryland,21703.0,,,http://www.hometownharvest.com,https://www.facebook.com/HmtwnHrvst,,tony@hometownharvest.com,301-798-2616,,,FoodHub,NO,true
Hungry Harvest,"101 W Dickman St, Ste 600",Baltimore ,Maryland,21230.0,,,http://www.hungryharvest.net,https://www.facebook.com/HungryHarvest/,https://twitter.com/HungryHarvest,evan.lutz@hungryharvest.net,4104094874,,,FoodHub,NO,true
Local Food Hub,P.O. Box 4647,Charlottesville,Virginia,22905.0,,,http://localfoodhub.org/,https://www.facebook.com/localfoodhub,https://twitter.com/localfoodhub,laura@localfoodhub.org,4342440625,,,FoodHub,NO,true
Lucky Dog Local Food Hub,35796 State Highway 10,Hamden,New York,13782.0,,,http://www.luckydogorganic.com/,https://www.facebook.com/Lucky.Dog.Farm.And.Store,,hub@luckydogorganic.com,914-720-1020,,,FoodHub,NO,true
Marty's Local,2019 State Road,Richmond,Massachusetts,1254.0,,,http://www.martyslocal.com/,,,sandra@martyslocal.com,4138223867,,,FoodHub,NO,true
Massachusetts Local Food Cooperative,PO Box 26,Westminster,Massachusetts,1473.0,,,http://www.masslocalfood.org,,,Masslocalfood@gmail.com,9785670717,,,FoodHub,NO,true
McCutcheon's Apple Products,13 S. Wisner St.	,Frederick,Maryland,21701.0,,,https://mccutcheons.com/,https://www.facebook.com/McCutcheonsAppleProducts/,https://twitter.com/McCutcheonApl,,,,,FoodHub,NO,true
Milton's Local,P.O. Box 1293,Hopewell,Virginia,23860.0,,,http://www.miltonslocal.com,https://www.facebook.com/miltonslocal,www.twitter.com/miltonslocal,james@miltonslocal.com,8049252644,,,FoodHub,NO,true
North Star Food Hub,203 N. Hamilton St,Watertown,New York,13601.0,,,http://www.northstarfoodhub.com,www.facebook.com/Northstarfoodhub/,,lv99@cornell.edu,4068304201,,,FoodHub,NO,true
Off the Vine Market Inc.,932 Stewarts Road,Lanexa,Virginia,23089.0,,,http://www.offthevinemarket.com/,https://www.facebook.com/offthevinemarket/,,offthevinemarket@gmail.com,757-879-2242,,,FoodHub,NO,true
Penn's Corner Farm Alliance,6400 Hamilton Ave,Pittsburgh,Pennsylvania,15206.0,,,http://www.pennscorner.com,https://www.facebook.com/pages/Penns-Corner-Farm-Alliance/126564690707159,https://twitter.com/pennscorner,neil@pennscorner.com,4123631971,,,FoodHub,NO,true
Penns Corner Farm Alliance,150 54th Street,Pittsburgh,Pennsylvania,15201.0,,,http://pennscorner.com/,https://www.facebook.com/PennsCorner/,@pennscorner,jeralyn@pennscorner.com,4123631971,,,FoodHub,NO,true
Philadelphia Wholesale Produce Market,6700 Essington Avenue,Philadelphia,Pennsylvania,19153.0,,,http://www.pwpm.net,https://www.facebook.com/pwpmproducemkt?ref=hl,https://twitter.com/pwpmproducemkt,christineghofmann@gmail.com,856-220-7341,,,FoodHub,NO,true
Philly CowShare,915 South 47th Street,Philadelphia,Pennsylvania,19143.0,,,http://www.phillycowshare.com/,https://www.facebook.com/phillycowshare,https://twitter.com/phillycowshare,info@phillycowshare.com,267-872-7294,,,FoodHub,NO,true
Produce Source Partners,13167 Telcourt Rd,Ashland,Virginia,23005.0,,,http://www.producesourcepartners.com,,,Rmeyers@webpsp.com,8044122584,,,FoodHub,NO,true
"Radish & Rye Food Hub, Ltd",504 N 13th St,Harrisburg,Pennsylvania,17103.0,,,http://radishandryefood.com/,https://www.facebook.com/radishandryefood/,,radishandrye@gmail.com,7178770821,,,FoodHub,NO,true
Red Tomato,76 Everett Skinner Rd,Plainville,Massachusetts,2762.0,,,http://www.redtomato.org,https://www.facebook.com/RedTomatoProduce/,https://twitter.com/RedTomato_RT,ledwardsorr@redtomato.org,5083163494,,,FoodHub,NO,true
"Schare & Associates, INC",307A Woods Ave.,Oceanside,New York,11572.0,,,,,,keith@juicedeals.com,877 859 4861,,,FoodHub,NO,true
small valley milling,917  small valley road,Halifax,Pennsylvania,17032.0,,,http://www.smallvalleymilling.com,,,elaine@smallvalleymilling.com,717-362-9850,,,FoodHub,NO,true
South Central PA Harvest Hub,653 S. Baltimore Street,Dillsburg,Pennsylvania,17019.0,,,http://www.scpafood.com,https://www.facebook.com/scpafood/,https://twitter.com/scpafood,diane@scpafood.com,717-421-5063,,,FoodHub,NO,true
South Mountain Creamery,8305 Bolivar Road,Middletown ,Maryland,21769.0,,,,https://www.facebook.com/smcdairy,,lori.sallet@smcdairy.com,410.708.5940,,,FoodHub,NO,true
South Mountain Creamery,8305 Bolivar Road,Middletown,Maryland,21769.0,,,http://www.southmountaincreamery.com,www.facebook.com/smcdairy,www.twitter.com/southmtcreamery,emily.moore@smcdairy.com,(301)371-8565 x 5324,,,FoodHub,NO,true
The Common Market Mid-Atlantic,428 E. Erie Ave,Philadelphia,Pennsylvania,19134.0,,,http://www.thecommonmarket.org,https://www.facebook.com/commonmkt/,https://twitter.com/commonmkt?lang=en,audrey@thecommonmarket.org,2152753435,,,FoodHub,NO,true
The Hub on the Hill,545  Middle Road,Essex,New York,12936.0,,,http://thehubonthehill.org/,https://www.facebook.com/thehubonthehill/,,jori@thehubonthehill.org,,,,FoodHub,NO,true
"Tri-State Local Foods, Inc dba The Wild Ramp",1650 8th Avenue,Huntington,West Virginia,25703.0,,,http://www.wildramp.org,https://www.facebook.com/HuntingtonLocalFoodMarket,https://twitter.com/TheWildRamp,farmer@wildramp.org,304-523-7267,,,FoodHub,NO,true
Turnrow Appalachian Farm Collective,P.O. Box 82,Talcott,West Virginia,24981.0,,,http://www.turnrowfarms.org,https://www.facebook.com/TurnrowAppalachianFarmCollective/,,kelsey@sproutingfarms.org,681-207-5015,,,FoodHub,NO,true
Tuscarora Organic Growers Cooperative,22275 Anderson Hollow Rd,Hustontown,Pennsylvania,17229.0,,,http://www.tog.coop,,,gm@tog.coop,8144482173,,,FoodHub,NO,true
Washington's Green Grocer,"8741 Ashwood Drive, Unit O",Capitol Heights,Maryland,20743.0,,,http://www.washingtonsgreengrocer.com,https://www.facebook.com/washingtonsgreengrocer,,HowCanWeHelp@WashingtonsGreenGrocer.com,301-333-3696,,,FoodHub,NO,true
Western MA Food Processing Center,324 Wells St.,Greenfield,Massachusetts,1301.0,,,http://www.fccdc.org/fpcabout.html,https://www.facebook.com/pages/Franklin-County-Area-Development-Corporation/122670894422568?fref=ts,,johnw@fccdc.org,413-774-7204,,,FoodHub,NO,true
Woodstock Sustainable Farms,211 Pulpit Rock Road,woodstock,Connecticut,6281.0,,,http://www.wssfarms.com,Woodstock Sustainable Farms,,lisa@wssfarms.com,8603771523,,,FoodHub,NO,true
Worcester Regional Food Hub,474 Boston Turnpike,Shrewsbury,Massachusetts,1545.0,,,https://worcesterfoodhub.org/,https://www.facebook.com/worcesterregionalfoodhub/,@Worc_Food_Hub,shinman@feedingamerica.org,5088423663,,,FoodHub,NO,true
World Farmers,769 Main Street,Lancaster,Massachusetts,1523.0,,,http://www.worldfarmers.org,@worldfarmersinc,@worldfarmersinc,sales@worldfarmers.org,978-706-7935,,,FoodHub,NO,true
World PEAS Food Hub,155 Merrimack Street,Lowell,Massachusetts,1850.0,,,https://nesfp.org/world-peas-food-hub,https://www.facebook.com/pages/World-PEAS-CSA/108072228218?ref=bookmarks,,mreilly@commteam.org,978-656-1654,,,FoodHub,NO,true
A Casa Enterprises LLC,,,current,,,,,,,rob@acasapizza.com,,,,WeaversWay,YES,true
AAOTE | Masked Together | TZ Glass by Tari Zarka,,,current,,,,,,,wholesale@aaote.com,,,,WeaversWay,YES,true
Alisa Wismer Design & Illustration,,,current,,,,,,,alisa@alisawismer.com,,,,WeaversWay,YES,true
Amazi Foods,,,current,,,,,,,renee@amazifoods.com,,,,WeaversWay,YES,true
"ARORA CREATIONS, LLC",,,current,,,,,,,dca@aroracreations.com,,,,WeaversWay,YES,true
Awesome Foods,,,current,,,,,,,awesomefoods@comcast.net,,,,WeaversWay,YES,true
Baba's Brew,,,current,,,,,,,olga@babasbrew.com,,,,WeaversWay,YES,true
Back Roads Food Company,,,current,,,,,,,virginia@backroadsgranola.com,,,,WeaversWay,YES,true
Backyard Beans Coffee Company,,,current,,,,,,,matt@backyardbeans.com,,,,WeaversWay,YES,true
Bassetts Ice Cream,,,current,,,,,,,brian@bassettsicecream.com,,,,WeaversWay,YES,true
Beechwood Orchards,,,current,,,,,,,melissaallen23@gmail.com,,,,WeaversWay,YES,true
Beekdaddy,,,current,,,,,,,david.harrod@gmail.com,,,,WeaversWay,YES,true
Bhagyaskitchen,,,current,,,,,,,bkind@comcast.net,,,,WeaversWay,YES,true
bhu foods,,,current,,,,,,,laura@bhufoods.com,,,,WeaversWay,YES,true
Big Dipper Wax Works,,,current,,,,,,,brent@bigdipperwaxworks.com,,,,WeaversWay,YES,true
"BLUE GEM SUNGLASSES, INC",,,current,,,,,,,KAREN@BLUEGEM.COM,,,,WeaversWay,YES,true
BOLA granola,,,current,,,,,,,MICHELE@BOLAGRANOLA.COM,,,,WeaversWay,YES,true
Booda Organics,,,current,,,,,,,wholesale@boodaorganics.com,,,,WeaversWay,YES,true
BQ Farms Inc / BjornQorn,,,current,,,,,,,bjorn@bjornqorn.com,,,,WeaversWay,YES,true
"Buona Foods, Inc.",,,current,,,,,,,chris@buonafoods.com,,,,WeaversWay,YES,true
"Bux-Mont Hydroponics, LLC",,,current,,,,,,,growing@emypeople.net,,,,WeaversWay,YES,true
Calypso Cards,,,current,,,,,,,nicky@calypsocards.com,,,,WeaversWay,YES,true
"Cambridge Spice Company, LLC",,,current,,,,,,,cecil@cambridgespice.com,,,,WeaversWay,YES,true
CBDfx,,,current,,,,,,,jc@cbdfx.com,,,,WeaversWay,YES,true
Cherchies Specialty Foods,,,current,,,,,,,spallone@cherchies.com,,,,WeaversWay,YES,true
Cherry Grove Farm,,,current,,,,,,,Wholesale@cherrygrovefarm.com,,,,WeaversWay,YES,true
Chestnut Hill Local,,,current,,,,,,,john@chestnuthilllocal.com,,,,WeaversWay,YES,true
"ChicoEco, Inc. DBA ChicoBag Company / To-Go Ware",,,current,,,,,,,andy@chicobag.com,,,,WeaversWay,YES,true
Christina Maser Co.,,,current,,,,,,,getchen@christinamaser.com,,,,WeaversWay,YES,true
Claudio food,,,current,,,,,,,claudiofood@yahoo.com,,,,WeaversWay,YES,true
"ColorKitchen, Ic.",,,current,,,,,,,info@colorkitchenfoods.com,,,,WeaversWay,YES,true
"COOL SPECIALTY FOODS, LLC",,,current,,,,,,,Dmitchell@coolhummus.com,,,,WeaversWay,YES,true
Crust Vegan Bakery,,,current,,,,,,,info@crustveganbakery.com,,,,WeaversWay,YES,true
"Darla Markley Sales, LLC",,,current,,,,,,,darlamarkley@verizon.net,,,,WeaversWay,YES,true
"Del Valle Pecans, LLC",,,current,,,,,,,hikinggrrl@hotmail.com,,,,WeaversWay,YES,true
Dodah's Kitchen,,,current,,,,,,,gfeld3@gmail.com,,,,WeaversWay,YES,true
Dr Ginger's Healthcare Products LLC,,,current,,,,,,,brandi@drgingers.com,,,,WeaversWay,YES,true
Eat Me Ice Cream,,,current,,,,,,,hello@eatmeicecream.com,,,,WeaversWay,YES,true
"Elemental Herbs, Inc. dba All Good Products",,,current,,,,,,,michele@allgoodproducts.com,,,,WeaversWay,YES,true
"Ephemera, Inc.",,,current,,,,,,,mail@ephemera-inc.com,,,,WeaversWay,YES,true
evanhealy,,,current,,,,,,,jessica.massey@evanhealy.com,,,,WeaversWay,YES,true
Evergreen Lane Farm,,,current,,,,,,,evergreenlanefarm45@gmail.com,,,,WeaversWay,YES,true
Everyday Rebel,,,current,,,,,,,whitney@everyday-rebel.com,,,,WeaversWay,YES,true
FILL A BAGEL,,,current,,,,,,,fillabagel.jenkintown@gmail.com,,,,WeaversWay,YES,true
Fishtown Ferments,,,current,,,,,,,fishtownferments@gmail.com,,,,WeaversWay,YES,true
Fishtown Pickle Project,,,current,,,,,,,fishtownpickleproject@gmail.com,,,,WeaversWay,YES,true
Flipside Hats,,,current,,,,,,,kori@flipsidehats.com,,,,WeaversWay,YES,true
Food & Ferments/ Stinky Girl Beauty Co,,,current,,,,,,,foodandferments@gmail.com,,,,WeaversWay,YES,true
Fresh Tofu Inc.,,,current,,,,,,,mark@freshtofu.com,,,,WeaversWay,YES,true
Fruitwood Orchards Honey Inc,,,current,,,,,,,fruitwoodhoney@gmail.com,,,,WeaversWay,YES,true
Fulper Family Farmstead,,,current,,,,,,,service@fulperfarms.com,,,,WeaversWay,YES,true
Fungi Perfecti LLC,,,current,,,,,,,Jen.s@fungi.com,,,,WeaversWay,YES,true
Gaeta's Tomato Pies,,,current,,,,,,,gaetaspizza@gmail.com,,,,WeaversWay,YES,true
Gelet Bread Delivery Inc,,,current,,,,,,,geletbread@gmail.com,,,,WeaversWay,YES,true
Genuine African Formula Cosmetics,,,current,,,,,,,support@genuineafricanformula.com,,,,WeaversWay,YES,true
George Didden Greenhouses,,,current,,,,,,,sales@georgedidden.com,,,,WeaversWay,YES,true
Germantown Kitchen Garden,,,current,,,,,,,germantownkitchengarden@gmail.com,,,,WeaversWay,YES,true
GILDA'S BISCOTTI INC,,,current,,,,,,,gilda1970@mac.com,,,,WeaversWay,YES,true
"Glad Dogs Nation, Inc.",,,current,,,,,,,ma@gladdogsnation.com,,,,WeaversWay,YES,true
Glatt Organics LLC,,,current,,,,,,,issacw@glatt-organics.com,,,,WeaversWay,YES,true
Goat Rodeo Farm & Dairy,,,current,,,,,,,indialoevner@comcast.net,,,,WeaversWay,YES,true
Goddess Garden,,,current,,,,,,,nova@goddessgarden.com,,,,WeaversWay,YES,true
Good Host Plants,,,current,,,,,,,info@goodhostplants.com,,,,WeaversWay,YES,true
GoodLight Natural Candles,,,current,,,,,,,sales@naturalcandles.com,,,,WeaversWay,YES,true
"Goshenhoppen Run, Inc.",,,current,,,,,,,cheyne@goshrun.farm,,,,WeaversWay,YES,true
Greenberg's Bakery,,,current,,,,,,,greenbergsbakery@gmail.com,,,,WeaversWay,YES,true
Hank Sauce,,,current,,,,,,,info@hanksauce.com,,,,WeaversWay,YES,true
Healing Home Foods,,,current,,,,,,,john@healinghomefoods.com,,,,WeaversWay,YES,true
Heck of a Cookie,,,current,,,,,,,tom@heckofacookie.com,,,,WeaversWay,YES,true
Helen’s pure foods,,,current,,,,,,,helenspurefoods@aol.com,,,,WeaversWay,YES,true
